clave,fecha,tipo_acuerdo,tema,descripcion_cmf,url
2010_0571,2010-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS PARA COMPAÑIAS DE SEGUROS.  MODIFICA OFICIO CIRCULAR 546 DE 13 DE OCTUBRE DE 2009,https://www.cmfchile.cl/normativa/ofc_571_2010.pdf
2010_0570,2010-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA INCORPORACION DE NOTAS ESTRUCTURADAS EN LA MEDICION DE CALCE Y TSA, SEGUN CIRCULAR N° 1.512, DE 2001 Y N.C.G. N° 209, DE 2007",https://www.cmfchile.cl/normativa/ofc_570_2010.pdf
2010_0301,2010-01-01,Otro,,ESTABLECE NORMAS PARA LA INSCRIPCION DE TITULOS REPRESENTATIVOS DE FACTURAS EN EL REGISTRO DE PRODUCTOS,https://www.cmfchile.cl/normativa/ncg_301_2010.pdf
2010_0286,2010-01-01,Otro,,ESTABLECE NORMAS REFERIDAS A LA PRESENTACION DE LA INFORMACION FINANCIERA BAJO IFRS DE LAS SOCIEDADES SECURITIZADORAS.  DEROGA NORMA DE CARACTER GENERAL N° 190 DE 2005,https://www.cmfchile.cl/normativa/ncg_286_2010.pdf
2010_0282,2010-01-01,Otro,,"MODIFICA NORMA DE CARACTER GENERAL N° 243 DE 03 DE FEBRERO DE 2009, QUE IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN EL SEGURO DE INVALIDEZ Y SOBREVIVENCIA",https://www.cmfchile.cl/normativa/ncg_282_2010.pdf
2009_1957,2009-01-01,Otro,,"MODIFICA CIRCULAR N° 1194 DE 20 DE ENERO DE 1995, QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. 3.500",https://www.cmfchile.cl/normativa/cir_1957_2009.pdf
2009_1956,2009-01-01,Otro,,"ESTABLE MECANISMO PARA DETERMINAR EL CUMPLIMENTO DE LAS CONDICIONES CONTENIDAS EN EL INCISO PRIMERO, DEL ARTICULO 50 BIS DE LA LEY 18.046 E INSTRUCCIONES A LOS COMITES DE DIRECTORES. DEROGA CIRCULAR N° 1526 DE 19 DE FEBRERO DE 2001",https://www.cmfchile.cl/normativa/cir_1956_2009.pdf
2009_1954,2009-01-01,Otro,,INFORMACION QUE LAS EMPRESAS PUBLICAS DEBEN REMITIR EN CONFORMIDAD A LA LEY N° 20285 SOBRE ACCESO A LA INFORMACION PUBLICA DEROGA CIRCULAR N° 1.936 DE 12 DE AGOSTO DE 2009,https://www.cmfchile.cl/normativa/cir_1954_2009.pdf
2009_1951,2009-01-01,Otro,,"1. SOLICITA INFORMACION QUE INDICA RELATIVA A COMISIONES EFECTIVAS DE FONDOS MUTUOS Y FONDOS DE INVERSION.
2. DEROGA CIRCULAR N° 1.883 DE 10 DE JULIO DE 2008 Y OFICIO CIRCULAR N° 538 DE 4 DE SEPTIEMBRE DE 2009",https://www.cmfchile.cl/normativa/cir_1951_2009.pdf
2009_1949,2009-01-01,Otro,,"ESTABLECE OBLIGACION DE INFORMAR RESPECTO A REMESAS.
DEROGA CIRCULAR N° 1.235 DE 22.08.95",https://www.cmfchile.cl/normativa/cir_1949_2009.pdf
2009_1947,2009-01-01,Otro,,"1.-ESTABLECE NORMAS DE INSCRIPCION DE CUOTAS DE FONDOS DE INVERSION EN EL REGISTRO DE VALORES, SU DIFUSION, COLOCACION Y OBLIGACIONES DE INFORMACION.
2.- DEROGA CIRCULAR N° 935 DE 1990",https://www.cmfchile.cl/normativa/cir_1947_2009.pdf
2009_1945,2009-01-01,Otro,,IMPARTE NORMAS SOBRE DETERMINACION DE LA UTILIDAD LIQUIDA DEL EJERCICIO Y TRATAMIENTO DE AJUSTES DE PRIMERA APLICACION  EN EL RESULTADO ACUMULADO PARA ENTIDADES QUE EMITAN SUS ESTADOS FINANCIEROS BAJO IFRS,https://www.cmfchile.cl/normativa/cir_1945_2009.pdf
2009_1944,2009-01-01,Otro,,"MODIFICA CIRCULAR N° 1.815, DE 17 DE OCTUBRE DE 2006, QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION SOBRE POLIZAS DE RENTA VITALICIA PREVISIONAL DEL D.L. N° 3.500.",https://www.cmfchile.cl/normativa/cir_1944_2009.pdf
2009_1931,2009-01-01,Otro,,COMPLEMENTA CIRCULAR N° 1.924 DE 24 DE ABRIL DE 2009 QUE IMPARTE NORMAS SOBRE PRESENTACION DE INFORMACION FINANCIERA PREPARADA BAJO IFRS DE LAS SOCIEDADES INSCRITAS EN EL REGISTRO DE VALORES,https://www.cmfchile.cl/normativa/cir_1931_2009.pdf
2009_1928,2009-01-01,Otro,,OBLIGACIONES DE LAS COMPAÑIAS DE SEGUROS DE VIDA RESPECTO DEL SISTEMA DE PENSIONES SOLIDARIAS Y LA BONIFICACION POR HIJO PARA LAS MUJERES.  DEROGA CIRCULAR N° 1512 DE LA SUPERINTEDENCIA DE PENSIONES Y CIRCULAR N° 1882 DE LA SUPERINTEDENCIA DE VALORES Y SEGUROS,https://www.cmfchile.cl/normativa/cir_1928_2009.pdf
2009_1924,2009-01-01,Otro,,IMPARTE NORMAS SOBRE PRESENTACION DE INFORMACION FINANCIERA PREPARADA BAJO IFRS DE LAS SOCIEDADES INSCRITAS EN EL REGISTRO DE VALORES,https://www.cmfchile.cl/normativa/cir_1924_2009.pdf
2009_1922,2009-01-01,Otro,,MODIFICA CIRCULAR N° 1194 DE 20 DE ENERO DE 1995 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500,https://www.cmfchile.cl/normativa/cir_1922_2009.pdf
2009_1921,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA FORMA Y CONTENIDO DE INFORMACION SOBRE INVERSIONES Y DEL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES.
DEROGA ANEXOS N° 1 AL N° 8 DE CIRCULAR N° 1.122.
DEROGA CIRCULAR N° 1.607",https://www.cmfchile.cl/normativa/cir_1921_2009.pdf
2009_1919,2009-01-01,Otro,,"MODIFICA CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008 QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_1919_2009.pdf
2009_1917,2009-01-01,Otro,,"MODIFICA CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_1917_2009.pdf
2009_0560,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LOS DIRECTORES, COMITES Y DIRECTORES INDEPENDIENTES, POR APLICACION DE LAS DISPOSICIONES INTRODUCIDAS POR LA LEY N° 20.382 A LA LEY N° 18.046.",https://www.cmfchile.cl/normativa/ofc_560_2009.pdf
2009_0550,2009-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE 2ª ENCUESTA ACERCA DEL ESTADO DE AVANCE DEL PROCESO DE CONVERGENCIA A IFRS.,https://www.cmfchile.cl/normativa/ofc_550_2009.pdf
2009_0546,2009-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS,https://www.cmfchile.cl/normativa/ofc_546_2009.pdf
2009_0530,2009-01-01,Otro,,MODIFICA ANEXOS DE OFICIO CIRCULAR N°498 DE 20 DE ENERO DE 2009,https://www.cmfchile.cl/normativa/ofc_530_2009.pdf
2009_0508,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A INFORMACION A PROPORCIONAR AL PUBLICO SOBRE EL PRECIO DEL SEGURO OBLIGATORIO DE ACCIDENTES PERSONALES (SOAP) ESTABLECIDO POR LEY N°18.490, DE 1986",https://www.cmfchile.cl/normativa/ofc_508_2009.pdf
2009_0502,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA INCORPORACION DE BIENES RAICES HABITACIONALES COMO INVERSION REPRESENTATIVA, SEGUN NORMA DE CARACTER GENERAL N° 152 DE 2002",https://www.cmfchile.cl/normativa/ofc_502_2009.pdf
2009_0501,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA INCORPORACION DE NOTAS ESTRUCTURADAS EN LA MEDICION DE CALCE Y TSA, SEGUN CIRCULAR N° 1512, DE 2001 Y NCG N° 209, DE 2007",https://www.cmfchile.cl/normativa/ofc_501_2009.pdf
2009_0498,2009-01-01,Otro,,IMPARTE NORMAS SOBRE INFORMACION ADICIONAL QUE DEBERAN ENTREGAR LAS ENTIDADES INSCRITAS EN EL REGISTRO DE VALORES  QUE ADOPTEN IFRS.,https://www.cmfchile.cl/normativa/ofc_498_2009.pdf
2009_0270,2009-01-01,Otro,,"ESTABLECE NORMAS PARA LA PUBLICIDAD DE POLITICAS Y PROCEDIMIENTOS RELATIVOS A LA ADQUISICION O ENAJENACION DE VALORES DE LA ENTIDAD Y AL MANEJO Y DIVULGACION DE INFORMACION PARA EL MERCADO.
DEROGA NORMA DE CARACTER GENERAL N° 211 DE 2008",https://www.cmfchile.cl/normativa/ncg_270_2009.pdf
2009_0269,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE FORMA DE ENVIO Y CONTENIDO DE LA INFORMACION REQUERIDA POR LOS ARTICULOS 12 Y 20 DE LA LEY 18.045.
DEROGA CIRCULARES N° 585 DE 1986 Y N° 1531 DE 2001",https://www.cmfchile.cl/normativa/ncg_269_2009.pdf
2009_0267,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LAS SOCIEDADES ADMINISTRADORAS DE SISTEMAS DE COMPENSACION Y LIQUIDACION DE INSTRUMENTOS FINANCIEROS Y DE LOS FONDOS DE RESERVA Y DE GARANTIA, REGULADOS POR LA LEY N° 20.345.",https://www.cmfchile.cl/normativa/ncg_267_2009.pdf
2009_0264,2009-01-01,Otro,,"MODIFICA NORMA DE CARACTER GENERAL N° 152 DE 2002, QUE IMPARTE NORMAS SOBRE ACTIVOS REPRESENTATIVOS DE SERVAS TECNICAS Y PATRIMONIO DE RIESGO. DEROGA OFICIO CIRCULAR N° 502 DE 4 DE FEBRERO DE 2009",https://www.cmfchile.cl/normativa/ncg_264_2009.pdf
2009_0251,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION, CAMBIOS DE PROPIEDAD ACCIONARIA EN ENTIDADES ASEGURADORAS Y REASEGURADORAS EN CHILE Y ESTABLECIMIENTO DE SUCURSALES POR COMPAÑIAS CONSTITUIDAS EN EL EXTRANJERO",https://www.cmfchile.cl/normativa/ncg_251_2009.pdf
2009_0245,2009-01-01,Otro,,MODIFICA NORMA DE CARACTER GENERAL N° 243 DE 03 DE FEBRERO DE 2009 QUE IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN EL SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3.500 DE 1980,https://www.cmfchile.cl/normativa/ncg_245_2009.pdf
2009_0243,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN EL SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3.500, DE 1980.  DEROGA CIRCULAR N° 967, DE AGOSTO DE 1990",https://www.cmfchile.cl/normativa/ncg_243_2009.pdf
2009_0241,2009-01-01,Otro,,"ESTABLECE NORMAS PARA LA INSCRIPCION DE TITULOS EMITIDOS POR VEHICULOS DE INVERSION COLECTIVA Y CUOTAS DE FONDOS DE INVERSION REGIDOS POR LA LEY 18.815, EN EL REGISTRO DE VALORES EXTRANJEROS.  SU OFERTA PUBLICA, DIFUSION Y COLOCACION EN CHILE Y OBLIGACIONES DE INFORMACION.  DEROGA NCG N° 87 Y SUS MODIFICACIONES",https://www.cmfchile.cl/normativa/ncg_241_2009.pdf
2009_0240,2009-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE LA OFERTA PUBLICA DE VALORES EXTRANJEROS EN BOLSAS DE VALORES Y FUERA DE ELLAS.  DEROGA NCG N° 83 Y SUS MODIFICACIONES,https://www.cmfchile.cl/normativa/ncg_240_2009.pdf
2009_0235,2009-01-01,Otro,,IMPARTE NORMAS SOBRE CUSTODIA DE VALORES PARA LAS ADMINISTRADORAS DE FONDOS QUE SE INDICA,https://www.cmfchile.cl/normativa/ncg_235_2009.pdf
2008_1907,2008-01-01,Otro,,"INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA.   DEROGA CIRCULAR N° 1769, DEL 26 DE AGOSTO DE 2005 MODIFICADA POR CIRCULAR N° 1787 DEL 28 DE DICIEMBRE DE 2005",https://www.cmfchile.cl/normativa/cir_1907_2008.pdf
2008_1905,2008-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE EL CALCULO DE LA RESERVA DEL SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3.500, DE 1980",https://www.cmfchile.cl/normativa/cir_1905_2008.pdf
2008_1901,2008-01-01,Otro,,IMPARTE NORMAS SOBRE INFORMACION ADICIONAL QUE DEBERA CONTENER LA INFORMACION FINANCIERA DE ACUERDO A IFRS,https://www.cmfchile.cl/normativa/cir_1901_2008.pdf
2008_1898,2008-01-01,Otro,,"AUTORIZA PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO, QUE OFREZCAN INSTITUCIONES QUE SEÑALA E IMPARTE INSTRUCCIONES SOBRE LA MATERIA. DEROGA CIRCULARES N°S. 1.567, 1.589 Y 1.597 Y OFICIO CIRCULAR N° 217 DE 2004.",https://www.cmfchile.cl/normativa/cir_1898_2008.pdf
2008_1896,2008-01-01,Otro,,INSTRUYE EL ENVIO DE INFORMACION RELATIVA A PRESTAMOS A PERSONAS NATURALES Y JURIDICAS. DEROGA CIRCULAR N° 1671 DE 24 DE JUNIO DE 2003,https://www.cmfchile.cl/normativa/cir_1896_2008.pdf
2008_1893,2008-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO. DEROGA CIRCULAR 1691 DE 18 DE DICIEMBRE DE 2003,https://www.cmfchile.cl/normativa/cir_1893_2008.pdf
2008_1883,2008-01-01,Otro,,"1) SOLICITA INFORMACION DE FONDOS MUTUOS Y FONDOS DE INVERSION
2) DEROGA CIRCULAR N° 1.755 DE 04 DE JULIO DE 2005",https://www.cmfchile.cl/normativa/cir_1883_2008.pdf
2008_1872,2008-01-01,Otro,,"MODIFICA CIRCULAR N° 1857 DE 2007, QUE IMPARTE INSTRUCCIONES SOBRE APLICACION DE TABLAS DE MORTALIDAD B-2006 Y MI-2006, FIJADAS POR NORMA DE CARACTER GENERAL N° 207, DE 31.08.2007",https://www.cmfchile.cl/normativa/cir_1872_2008.pdf
2008_1869,2008-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE LA IMPLEMENTACION DE MEDIDAS RELATIVAS A LA GESTION DE RIESGOS Y CONTROL INTERNO EN LAS ADMINISTRADORAS DE FONDOS,https://www.cmfchile.cl/normativa/cir_1869_2008.pdf
2008_1862,2008-01-01,Otro,,DEFINE ALCANCE Y ESTABLECE REQUISITOS A LOS INTERMEDIARIOS DE VALORES PARA EL EJERCICIO DE LA ACTIVIDAD DE ADMINISTRACION DE CARTERA DE TERCEROS.  DEROGA CIRCULAR N° 619 DE FECHA 29.05.1986,https://www.cmfchile.cl/normativa/cir_1862_2008.pdf
2008_0493,2008-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE LA MATERIA QUE SE INDICA,https://www.cmfchile.cl/normativa/ofc_493_2008.pdf
2008_0491,2008-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE LA MATERIA QUE INDICA,https://www.cmfchile.cl/normativa/ofc_491_2008.pdf
2008_0475,2008-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CUESTIONARIO ACERCA DE AVANCE  DEL PROCESO DE CONVERGENCIA A IFRS,https://www.cmfchile.cl/normativa/ofc_475_2008.pdf
2008_0468,2008-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 417 DE 02 DE NOVIEMBRE DE 2007,https://www.cmfchile.cl/normativa/ofc_468_2008.pdf
2008_0440,2008-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 439 DE 22 DE FEBRERO DE 2008 SOBRE INFORMACION DE PRECIOS DEL SEGURO OBLIGATORIO DE ACCIDENTES PERSONALES CAUSADOS POR VEHICULOS MOTORIZADOS LEY N° 18.490,https://www.cmfchile.cl/normativa/ofc_440_2008.pdf
2008_0234,2008-01-01,Otro,,"NORMAS PARA LA CONTRATACION DEL SEGURO DE INVALIDEZ Y SOBREVIVENCIA.  DEROGA CIRCULAR N° 521 Y SUS MODIFICACIONES POSTERIORES, CONTENIDAS EN LAS CIRCULARES N° 648, 1.014 Y 1.082, DE LA EX SUPERINTENDENCIA DE ADMINISTRADORAS DE FONDOS DE PENSIONES, HOY SUPERINTENDENCIA DE PENSIONES",https://www.cmfchile.cl/normativa/ncg_234_2008.pdf
2008_0233,2008-01-01,Otro,,ESTABLECE FORMA Y OPORTUNIDAD PARA ACREDITAR LOS REQUISITOS PARA ACCEDER A LOS BENEFICIOS DEL D.L. N° 1.757.  DEROGA NORMA DE CARACTER GENERAL N° 180 DE 2006,https://www.cmfchile.cl/normativa/ncg_233_2008.pdf
2008_0232,2008-01-01,Otro,,"MODIFICA NCG N° 200 DE 2006, QUE IMPARTE INSTRUCCIONES SOBRE OPERACIONES DE COBERTURA DE RIESGOS FINANCIEROS, INVERSION EN PRODUCTOS DERIVADOS FINANCIEROS Y OPERACIONES DE PRESTAMO DE ACCIONES",https://www.cmfchile.cl/normativa/ncg_232_2008.pdf
2008_0230,2008-01-01,Otro,,MODIFICA NORMA DE CARACTER GENERAL N° 163 DE 21 DE JUNIO DE 2004 QUE IMPARTE INSTRUCCIONES SOBRE CONTRATACION DE SEGUROS DE RENTAS VITALICIAS DEL D.L. N° 3.500 DE 1980.,https://www.cmfchile.cl/normativa/ncg_230_2008.pdf
2008_0229,2008-01-01,Otro,,"MODIFICA NORMA DE CARACTER GENERAL N° 163, DE 21 DE JUNIO DE 2004, LA CUAL IMPARTE NORMAS SOBRE CONTRATACION DE SEGUROS DE RENTAS VITALICIAS DEL D.L. N° 3.500, DE 1980.",https://www.cmfchile.cl/normativa/ncg_229_2008.pdf
2008_0221,2008-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE LA ASESORIA PREVISIONAL, EL CONTRATO DE ASESORIA PREVISIONAL Y LA INSCRIPCION EN EL REGISTRO DE ASESORES PREVISIONALES ESTABLECIDO POR EL TITULO XVII DEL D.L. N° 3.500, DE 1980",https://www.cmfchile.cl/normativa/ncg_221_2008.pdf
2008_0219,2008-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A FILIALES ADMINISTRADORAS DE FONDOS DE PENSIONES,https://www.cmfchile.cl/normativa/ncg_219_2008.pdf
2008_0218,2008-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTICULO 61 BIS DEL D.L. N° 3.500, DE 1980.  DEROGA NORMA DE CARACTER GENERAL N° 162 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS Y CIRCULAR N° 1291 DE LA EX SUPERINTENDENCIA DE ADMINISTRADORAS DE FONDOS DE PENSIONES",https://www.cmfchile.cl/normativa/ncg_218_2008.pdf
2008_0216,2008-01-01,Otro,,DEFINE INVERSIONISTAS CALIFICADOS PARA EFECTOS QUE SE SEÑALA.  DEROGA NORMA DE CARACTER GENERAL N° 119 DE 2001,https://www.cmfchile.cl/normativa/ncg_216_2008.pdf
2008_0211,2008-01-01,Otro,,ESTABLECE NORMAS PARA LA PUBLICIDAD DE POLITICAS Y PROCEDIMIENTOS RELATIVOS AL MANEJO Y DIVULGACION DE INFORMACION PARA EL MERCADO,https://www.cmfchile.cl/normativa/ncg_211_2008.pdf
2007_1857,2007-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE APLICACION DE TABLAS DE MORTALIDAD B-2006 Y MI-2006 FIJADAS POR NORMA DE CARACTER GENERAL N° 207 DE 31.08.2007,https://www.cmfchile.cl/normativa/cir_1857_2007.pdf
2007_1850,2007-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PRESENTACION DE INFORMACION DIARIA DE LOS FONDOS MUTUOS.   DEROGA CIRCULAR N° 1.548 DEL 03 DE JULIO DE 2001,https://www.cmfchile.cl/normativa/cir_1850_2007.pdf
2007_1835,2007-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA FORMA Y CONTENIDO DE INFORMACION SOBRE INVERSIONES Y DEL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES,https://www.cmfchile.cl/normativa/cir_1835_2007.pdf
2007_1829,2007-01-01,Otro,,"IMPARTE NORMAS SOBRE PRESENTACION EN FECU DE SEGUROS GENERALES, DEL APORTE ENTREGADO A LOS CUERPOS DE BOMBEROS POR ESTAS ENTIDADES.
MODIFICA CIRCULAR N° 1122 DEL 24 DE MAYO DE 1993.",https://www.cmfchile.cl/normativa/cir_1829_2007.pdf
2007_1828,2007-01-01,Otro,,"GARANTIA ESTATAL POR PENSION MINIMA PARA PENSIONADOS ACOGIDOS A LA MODALIDAD DE RENTA VITALICIA.   NORMAS PARA SU REQUERIMIENTO.  DEROGA CIRCULAR N°1008 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS, CIRCULAR N° 679 DE LA SUPERINTENDENCIA DE ADMINISTRADORAS DE FONDOS DE PENSIONES Y CIRCULAR S/N° DE LA TESORERIA GENERAL DE LA REPUBLICA",https://www.cmfchile.cl/normativa/cir_1828_2007.pdf
2007_1826,2007-01-01,Otro,,ESTABLECE NORMAS PARA DETERMINAR LA RENTABILIDAD DEL FONDO PARA LA BONIFICACION POR RETIRO,https://www.cmfchile.cl/normativa/cir_1826_2007.pdf
2007_0417,2007-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE LA FORMA DE PRESENTAR MODIFICACIONES A LOS REGLAMENTOS INTERNOS Y CONTRATOS DE SUSCRIPCION DE CUOTAS DE FONDOS MUTUOS,https://www.cmfchile.cl/normativa/ofc_417_2007.pdf
2007_0416,2007-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA CIRCULAR N° 1360 DE 1998 SOBRE VALORIZACION DE INVERSIONES Y N° 1835 DE 2007 SOBRE ENVIO DE INFORMACION DE INVERSIONES,https://www.cmfchile.cl/normativa/ofc_416_2007.pdf
2007_0209,2007-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS AL ANALISIS DE SUFICIENCIA DE ACTIVOS EN ENTIDADES ASEGURADORAS Y REASEGURADORAS DEL SEGUNDO GRUPO QUE MANTENGAN OBLIGACIONES VIGENTES DE SEGUROS DE RENTA VITALICIA DEL D.L. N° 3500 DE 1980.  DEROGA LAS NORMAS DE CARACTER GENERAL N° 188 DE 2005 Y N° 194 DE 2006,https://www.cmfchile.cl/normativa/ncg_209_2007.pdf
2007_0206,2007-01-01,Otro,,"ESTABLECE NORMAS PARA LA INSCRIPCION DE FACTURAS, EN EL REGISTRO DE PRODUCTOS.   DEROGA NORMA DE CARACTER GENERAL N° 189 DE 02.12.2006",https://www.cmfchile.cl/normativa/ncg_206_2007.pdf
2006_1816,2006-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE PLAZO PARA EMISION DE TITULOS DE ACCIONES, REGISTRO DE TRASPASOS Y MEDIDAS DE SEGURIDAD, SALDOS ACCIONARIOS Y HORARIO DE FUNCIONAMIENTO DE LOS DEPARTAMENTOS DE ACCIONES.  DEROGA CIRCULAR N° 1494, OFICIOS CIRCULARES N° 5845, 1863 Y 1463",https://www.cmfchile.cl/normativa/cir_1816_2006.pdf
2006_1815,2006-01-01,Otro,,"ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION SOBRE POLIZAS DE RENTA VITALICIA PREVISIONAL DEL D.L. N° 3.500 DE 1980.  DEROGA CIRCULAR N° 1508, DE 29 DE NOVIEMBRE DE 2000",https://www.cmfchile.cl/normativa/cir_1815_2006.pdf
2006_1813,2006-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE NOTAS ESPECIFICAS ADICIONALES PARA ESTADOS FINANCIEROS DE ORGANIZACIONES DEPORTIVAS PROFESIONALES,https://www.cmfchile.cl/normativa/cir_1813_2006.pdf
2006_1809,2006-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PREVENCION DE LAVADO DE ACTIVOS Y DE FINANCIAMIENTO DEL TERRORISMO,https://www.cmfchile.cl/normativa/cir_1809_2006.pdf
2006_1806,2006-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PROVISIONES PARA MUTUOS HIPOTECARIOS ENDOSABLES,https://www.cmfchile.cl/normativa/cir_1806_2006.pdf
2006_1804,2006-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PARTICIPACION EN FONDOS MUTUOS DE LAS PERSONAS QUE SE INDICA Y DEROGA CIRCULAR N° 1.172 DE 1994,https://www.cmfchile.cl/normativa/cir_1804_2006.pdf
2006_1797,2006-01-01,Otro,,NORMA LA ADQUISICION DE INSTRUMENTOS CON PROMESA DE VENTA PARA LOS FONDOS MUTUOS Y DEROGA CIRCULAR N° 1.347 DE 1997,https://www.cmfchile.cl/normativa/cir_1797_2006.pdf
2006_0348,2006-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CONTENIDO DE CUADRO DATOS VARIOS DE FECU,https://www.cmfchile.cl/normativa/ofc_348_2006.pdf
2006_0204,2006-01-01,Otro,,NORMA LA INVERSION DE LOS FONDOS MUTUOS EN INSTRUMENTOS DERIVADOS.  DEROGA NORMA DE CARACTER GENERAL N° 71 Y SUS MODIFICACIONES,https://www.cmfchile.cl/normativa/ncg_204_2006.pdf
2006_0200,2006-01-01,Otro,,"ESTABLECE NORMAS SOBRE OPERACIONES DE COBERTURA DE RIESGOS FINANCIEROS, INVERSION EN PRODUCTOS DERIVADOS FINANCIEROS Y OPERACIONES DE PRESTAMO DE ACCIONES.  DEROGA NORMA DE CARACTER GENERAL N° 64, DE 6 DE NOVIEMBRE DE 1995 Y OFICIO CIRCULAR N° 3449, DE 6 DE JULIO DE 1998",https://www.cmfchile.cl/normativa/ncg_200_2006.pdf
2006_0197,2006-01-01,Otro,,"ESTABLECE NORMAS PARA CORREDORES DE SEGUROS EXTRANJEROS O COMPAÑIAS DE SEGUROS EXTRANJERAS QUE INTERMEDIEN Y COMERCIALICEN EN CHILE SEGUROS DE TRANSPORTE MARITIMO INTERNACIONAL, AVIACION COMERCIAL INTERNACIONAL Y MERCANCIAS EN TRANSITO INTERNACIONAL",https://www.cmfchile.cl/normativa/ncg_197_2006.pdf
